age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
39,technician,married,professional.course,no,no,yes,telephone,110.0,2,999.0,0,nonexistent,no
37,services,married,high.school,no,yes,no,telephone,178.0,1,999.0,0,nonexistent,no
44,admin.,married,university.degree,no,yes,no,telephone,98.0,1,999.0,0,nonexistent,no
43,blue-collar,married,basic.9y,no,no,no,cellular,157.0,1,999.0,0,nonexistent,no
47,blue-collar,married,basic.4y,unknown,no,no,telephone,624.0,2,999.0,0,nonexistent,no
34,admin.,single,high.school,no,yes,no,telephone,191.0,3,999.0,0,nonexistent,no
29,technician,single,university.degree,no,no,no,cellular,292.0,1,999.0,0,nonexistent,no
36,admin.,single,high.school,no,yes,no,cellular,202.0,2,999.0,0,nonexistent,no
35,technician,single,university.degree,no,yes,no,cellular,439.0,3,999.0,0,nonexistent,yes
35,admin.,married,university.degree,no,yes,no,telephone,343.0,1,,0,nonexistent,no
39,blue-collar,divorced,basic.6y,unknown,no,no,cellular,101.0,1,999.0,0,nonexistent,no
56,admin.,married,basic.9y,no,yes,no,cellular,130.0,1,999.0,0,nonexistent,no
71,retired,married,basic.4y,no,no,no,cellular,76.0,1,999.0,0,nonexistent,no
54,services,married,high.school,no,yes,no,cellular,250.0,1,999.0,0,nonexistent,no
54,technician,married,professional.course,no,yes,no,cellular,149.0,2,999.0,0,nonexistent,no
33,services,single,high.school,no,yes,no,cellular,132.0,2,999.0,1,failure,no
31,blue-collar,married,basic.6y,unknown,no,no,telephone,176.0,2,999.0,0,nonexistent,no
42,entrepreneur,married,professional.course,no,no,no,telephone,108.0,2,999.0,0,nonexistent,no
33,admin.,single,university.degree,no,no,no,cellular,339.0,1,999.0,2,failure,no
27,technician,single,university.degree,no,no,yes,cellular,342.0,1,999.0,0,nonexistent,yes
45,blue-collar,single,basic.4y,no,yes,no,cellular,161.0,2,999.0,0,nonexistent,no
38,admin.,married,university.degree,no,no,no,cellular,188.0,5,999.0,0,nonexistent,no
88,retired,divorced,basic.4y,no,yes,no,cellular,101.0,7,999.0,0,nonexistent,yes
32,blue-collar,divorced,basic.4y,no,no,no,cellular,657.0,4,999.0,0,nonexistent,no
49,unknown,unknown,unknown,unknown,yes,yes,cellular,49.0,9,999.0,0,nonexistent,no
44,technician,married,university.degree,no,yes,no,cellular,662.0,2,2.0,1,success,yes
20,entrepreneur,single,high.school,no,no,no,telephone,217.0,2,999.0,0,nonexistent,no
33,blue-collar,single,basic.9y,unknown,no,no,cellular,130.0,3,999.0,0,nonexistent,no
56,unemployed,divorced,high.school,no,yes,no,telephone,267.0,1,999.0,0,nonexistent,no
29,admin.,married,university.degree,no,yes,no,cellular,,1,999.0,0,nonexistent,no
29,management,married,university.degree,no,no,no,cellular,138.0,1,999.0,1,failure,no
59,entrepreneur,married,basic.9y,no,no,no,telephone,200.0,4,999.0,0,nonexistent,no
50,blue-collar,married,basic.9y,no,no,no,cellular,98.0,3,999.0,0,nonexistent,no
54,retired,,university.degree,no,no,no,cellular,296.0,1,999.0,0,nonexistent,no
48,admin.,single,university.degree,no,yes,no,cellular,118.0,1,0.0,2,success,yes
56,technician,married,professional.course,no,yes,no,cellular,71.0,3,999.0,0,nonexistent,no
46,admin.,married,high.school,no,no,no,telephone,,3,999.0,0,nonexistent,no
34,self-employed,married,basic.9y,unknown,yes,no,cellular,68.0,3,999.0,0,nonexistent,no
54,admin.,divorced,high.school,no,yes,no,cellular,131.0,2,,1,success,yes
48,technician,married,university.degree,no,no,no,cellular,346.0,1,999.0,0,nonexistent,no
59,retired,divorced,basic.4y,unknown,no,no,telephone,273.0,2,999.0,0,nonexistent,no
29,admin.,married,university.degree,no,yes,no,cellular,430.0,1,999.0,0,nonexistent,no
30,admin.,,university.degree,no,yes,yes,telephone,42.0,7,999.0,0,nonexistent,no
32,entrepreneur,married,university.degree,no,no,yes,cellular,49.0,2,999.0,1,failure,no
29,technician,married,university.degree,no,no,no,cellular,201.0,1,999.0,0,nonexistent,no
35,management,married,university.degree,no,yes,no,telephone,408.0,10,999.0,0,nonexistent,no
57,blue-collar,married,basic.9y,no,yes,yes,telephone,367.0,2,999.0,0,nonexistent,no
38,services,divorced,basic.6y,no,unknown,unknown,cellular,351.0,1,999.0,0,nonexistent,no
31,technician,married,basic.9y,no,yes,no,cellular,17.0,5,999.0,1,failure,no
34,entrepreneur,single,basic.9y,no,no,no,cellular,386.0,1,999.0,0,nonexistent,no
30,admin.,married,high.school,no,yes,yes,telephone,162.0,1,999.0,0,nonexistent,no
33,blue-collar,married,basic.4y,no,yes,no,telephone,232.0,2,999.0,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,320.0,1,999.0,0,nonexistent,no
33,admin.,single,high.school,no,no,no,cellular,251.0,1,999.0,0,nonexistent,yes
44,entrepreneur,married,high.school,no,yes,no,cellular,312.0,1,999.0,0,nonexistent,no
36,admin.,married,high.school,no,no,no,telephone,211.0,2,999.0,0,nonexistent,no
47,management,married,professional.course,no,yes,no,cellular,239.0,2,,1,failure,no
30,admin.,married,high.school,no,yes,no,cellular,27.0,7,999.0,0,nonexistent,no
54,housemaid,divorced,university.degree,unknown,yes,no,cellular,57.0,4,999.0,0,nonexistent,no
34,admin.,single,high.school,no,yes,no,cellular,78.0,1,12.0,1,success,no
46,technician,married,professional.course,no,no,yes,cellular,,1,999.0,0,nonexistent,no
43,admin.,married,high.school,unknown,yes,no,telephone,91.0,3,999.0,0,nonexistent,no
39,management,single,university.degree,unknown,yes,no,telephone,,2,999.0,0,nonexistent,no
44,admin.,married,high.school,no,yes,no,cellular,242.0,1,999.0,0,nonexistent,no
52,blue-collar,married,basic.9y,unknown,no,no,telephone,22.0,2,999.0,0,nonexistent,no
33,blue-collar,married,basic.6y,unknown,no,no,telephone,113.0,1,999.0,0,nonexistent,no
51,admin.,single,university.degree,no,yes,no,cellular,179.0,11,999.0,0,nonexistent,no
41,self-employed,married,university.degree,no,yes,no,cellular,113.0,2,999.0,0,nonexistent,no
29,admin.,married,high.school,no,no,no,cellular,48.0,7,999.0,0,nonexistent,no
35,technician,married,high.school,no,no,no,telephone,243.0,1,,0,nonexistent,yes
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,221.0,2,999.0,0,nonexistent,no
67,retired,married,basic.4y,no,no,no,cellular,300.0,3,999.0,0,nonexistent,no
33,admin.,single,university.degree,no,no,no,cellular,277.0,2,999.0,0,nonexistent,no
32,entrepreneur,divorced,university.degree,no,no,no,cellular,155.0,4,999.0,0,nonexistent,no
39,blue-collar,married,basic.9y,no,no,no,telephone,200.0,2,999.0,0,nonexistent,no
50,blue-collar,married,high.school,unknown,no,no,cellular,339.0,1,999.0,0,nonexistent,no
46,blue-collar,single,basic.4y,unknown,no,no,cellular,584.0,1,999.0,1,failure,no
52,services,married,high.school,unknown,yes,no,telephone,967.0,6,999.0,0,nonexistent,yes
34,management,married,university.degree,no,no,no,cellular,158.0,1,999.0,0,nonexistent,no
999,blue-collar,single,basic.9y,no,yes,no,cellular,22.0,8,999.0,0,nonexistent,no
42,services,single,unknown,no,yes,no,telephone,626.0,2,999.0,0,nonexistent,no
32,admin.,married,university.degree,no,yes,no,cellular,61.0,1,999.0,0,nonexistent,no
36,admin.,married,university.degree,no,yes,no,cellular,716.0,5,999.0,0,nonexistent,yes
32,blue-collar,single,basic.9y,no,yes,no,cellular,282.0,1,999.0,0,nonexistent,yes
29,technician,single,university.degree,no,no,no,telephone,1147.0,2,999.0,0,nonexistent,no
999,technician,single,university.degree,no,no,yes,cellular,132.0,1,999.0,0,nonexistent,no
25,blue-collar,single,high.school,no,no,no,telephone,313.0,2,999.0,0,nonexistent,no
38,technician,single,university.degree,no,yes,yes,cellular,606.0,3,999.0,0,nonexistent,yes
39,technician,married,professional.course,no,yes,no,cellular,292.0,1,999.0,0,nonexistent,no
41,housemaid,single,basic.4y,unknown,yes,no,cellular,385.0,3,999.0,0,nonexistent,no
29,entrepreneur,married,university.degree,no,yes,no,cellular,306.0,2,999.0,0,nonexistent,no
50,management,married,university.degree,no,yes,no,cellular,1019.0,1,999.0,0,nonexistent,no
25,admin.,single,high.school,no,no,no,cellular,185.0,1,3.0,1,success,yes
51,admin.,married,basic.6y,unknown,yes,no,telephone,343.0,1,999.0,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,162.0,1,999.0,0,nonexistent,no
32,admin.,single,university.degree,no,unknown,unknown,telephone,121.0,4,999.0,0,nonexistent,no
26,services,married,high.school,no,no,yes,cellular,676.0,3,999.0,0,nonexistent,no
35,blue-collar,married,basic.9y,no,no,no,cellular,280.0,2,999.0,1,failure,no
33,admin.,married,university.degree,no,no,yes,cellular,255.0,2,999.0,0,nonexistent,no
53,management,married,university.degree,no,no,no,cellular,137.0,2,999.0,0,nonexistent,no
54,management,divorced,university.degree,no,yes,no,telephone,92.0,4,999.0,0,nonexistent,no
47,blue-collar,married,basic.4y,no,yes,no,cellular,177.0,1,999.0,1,failure,no
32,entrepreneur,married,high.school,no,no,no,telephone,248.0,3,999.0,0,nonexistent,no
31,admin.,single,university.degree,no,yes,no,telephone,309.0,2,,0,nonexistent,no
53,self-employed,married,university.degree,no,no,no,telephone,396.0,3,999.0,0,nonexistent,no
31,technician,married,professional.course,unknown,no,no,cellular,107.0,2,999.0,0,nonexistent,no
53,blue-collar,married,basic.9y,unknown,yes,no,telephone,225.0,1,999.0,0,nonexistent,no
999,technician,married,professional.course,no,no,yes,telephone,352.0,1,999.0,0,nonexistent,no
58,services,married,high.school,no,no,no,telephone,181.0,1,999.0,0,nonexistent,no
55,entrepreneur,divorced,university.degree,no,yes,yes,telephone,,7,999.0,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,792.0,1,999.0,0,nonexistent,no
34,admin.,married,university.degree,no,no,no,cellular,145.0,1,999.0,2,failure,no
999,technician,single,university.degree,no,yes,no,cellular,359.0,2,999.0,0,nonexistent,no
41,blue-collar,married,high.school,no,no,no,cellular,239.0,1,999.0,0,nonexistent,no
49,admin.,divorced,high.school,no,no,no,cellular,381.0,2,999.0,0,nonexistent,no
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,23.0,3,999.0,0,nonexistent,no
48,services,divorced,high.school,no,no,yes,cellular,88.0,4,999.0,0,nonexistent,no
43,blue-collar,married,basic.4y,unknown,no,no,telephone,190.0,1,999.0,0,nonexistent,no
47,blue-collar,single,basic.9y,no,yes,yes,telephone,41.0,9,999.0,0,nonexistent,no
57,self-employed,married,university.degree,unknown,no,yes,cellular,131.0,2,999.0,0,nonexistent,no
29,admin.,single,high.school,no,yes,no,cellular,54.0,11,999.0,0,nonexistent,no
33,admin.,single,professional.course,no,no,no,cellular,843.0,1,999.0,1,failure,yes
999,admin.,married,university.degree,no,no,no,cellular,317.0,2,999.0,1,failure,yes
40,technician,single,university.degree,no,no,yes,cellular,140.0,7,999.0,0,nonexistent,no
44,blue-collar,married,basic.4y,unknown,no,no,telephone,139.0,2,999.0,0,nonexistent,no
27,unemployed,single,university.degree,no,yes,yes,cellular,538.0,2,999.0,0,nonexistent,yes
32,blue-collar,married,basic.6y,no,no,yes,cellular,188.0,2,999.0,0,nonexistent,no
42,management,married,basic.9y,no,no,no,telephone,92.0,1,999.0,0,nonexistent,no
27,admin.,married,basic.9y,unknown,yes,yes,cellular,166.0,3,999.0,0,nonexistent,no
32,services,married,high.school,no,yes,no,telephone,52.0,8,999.0,0,nonexistent,no
41,technician,married,professional.course,no,no,no,cellular,219.0,1,999.0,0,nonexistent,no
35,blue-collar,married,basic.4y,unknown,no,no,telephone,36.0,1,999.0,0,nonexistent,no
31,management,married,university.degree,no,yes,yes,telephone,139.0,2,999.0,0,nonexistent,no
53,housemaid,married,unknown,no,no,no,cellular,106.0,2,999.0,0,nonexistent,no
41,admin.,divorced,university.degree,no,no,no,cellular,117.0,3,999.0,0,nonexistent,no
35,management,married,university.degree,no,yes,yes,cellular,239.0,1,999.0,0,nonexistent,no
33,blue-collar,single,basic.4y,no,no,no,telephone,119.0,2,999.0,0,nonexistent,no
36,blue-collar,married,basic.6y,no,unknown,unknown,telephone,154.0,1,999.0,0,nonexistent,no
50,entrepreneur,married,basic.9y,no,yes,no,cellular,129.0,1,999.0,0,nonexistent,no
47,admin.,married,high.school,no,no,no,cellular,115.0,3,999.0,0,nonexistent,no
21,admin.,single,high.school,no,yes,no,cellular,122.0,1,999.0,0,nonexistent,no
27,admin.,,university.degree,no,no,no,cellular,130.0,1,999.0,0,nonexistent,no
39,admin.,,university.degree,no,yes,yes,telephone,45.0,1,999.0,0,nonexistent,no
58,entrepreneur,married,university.degree,no,no,yes,cellular,137.0,1,999.0,0,nonexistent,no
30,blue-collar,,basic.9y,no,yes,no,telephone,139.0,2,999.0,0,nonexistent,no
50,services,married,professional.course,unknown,yes,no,telephone,211.0,2,999.0,0,nonexistent,no
28,admin.,single,high.school,no,no,yes,cellular,157.0,3,999.0,0,nonexistent,no
59,retired,married,basic.6y,no,yes,no,cellular,196.0,1,999.0,0,nonexistent,no
30,blue-collar,single,high.school,no,yes,no,cellular,72.0,7,999.0,0,nonexistent,no
39,services,married,professional.course,no,yes,yes,cellular,148.0,2,999.0,1,failure,no
32,technician,married,high.school,no,no,no,cellular,195.0,3,999.0,1,failure,no
31,admin.,married,high.school,no,yes,yes,telephone,286.0,1,999.0,0,nonexistent,no
39,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,92.0,1,999.0,0,nonexistent,no
44,management,married,basic.9y,no,no,no,cellular,296.0,1,999.0,0,nonexistent,no
36,admin.,divorced,high.school,no,yes,no,telephone,84.0,3,,0,nonexistent,no
46,entrepreneur,married,university.degree,unknown,no,no,telephone,8.0,6,999.0,0,nonexistent,no
40,services,,high.school,no,yes,yes,telephone,20.0,21,999.0,0,nonexistent,no
39,blue-collar,married,basic.6y,unknown,no,no,cellular,85.0,3,999.0,0,nonexistent,no
35,technician,,high.school,no,no,no,cellular,515.0,5,999.0,0,nonexistent,no
45,admin.,married,university.degree,no,unknown,unknown,cellular,55.0,6,999.0,1,failure,no
39,admin.,married,university.degree,no,no,no,cellular,382.0,2,999.0,0,nonexistent,no
30,technician,single,professional.course,no,no,no,cellular,229.0,3,999.0,0,nonexistent,yes
29,technician,single,university.degree,no,no,no,cellular,95.0,1,999.0,0,nonexistent,no
31,housemaid,married,high.school,no,yes,no,cellular,126.0,6,999.0,0,nonexistent,no
38,admin.,married,high.school,no,no,no,telephone,179.0,5,999.0,0,nonexistent,no
35,admin.,single,university.degree,no,no,yes,cellular,371.0,1,999.0,0,nonexistent,no
32,services,single,unknown,unknown,yes,no,cellular,881.0,1,999.0,0,nonexistent,yes
23,services,married,high.school,no,no,no,cellular,370.0,1,999.0,1,failure,no
28,management,married,university.degree,no,yes,no,telephone,695.0,1,999.0,0,nonexistent,yes
33,admin.,married,university.degree,no,yes,no,cellular,118.0,3,999.0,0,nonexistent,no
34,blue-collar,single,basic.6y,unknown,yes,no,cellular,67.0,1,999.0,0,nonexistent,no
62,retired,married,university.degree,unknown,yes,yes,cellular,,2,999.0,0,nonexistent,no
32,technician,single,university.degree,no,no,no,cellular,195.0,7,999.0,0,nonexistent,no
28,admin.,married,high.school,no,yes,no,telephone,54.0,1,999.0,0,nonexistent,no
44,technician,married,basic.9y,no,yes,no,telephone,447.0,2,999.0,0,nonexistent,no
65,unknown,married,unknown,no,yes,no,cellular,301.0,2,4.0,2,success,yes
34,technician,divorced,unknown,no,no,no,cellular,40.0,7,999.0,0,nonexistent,no
42,technician,married,professional.course,no,no,no,cellular,85.0,1,999.0,0,nonexistent,no
41,services,divorced,basic.9y,no,yes,no,telephone,192.0,4,999.0,0,nonexistent,no
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,732.0,2,999.0,0,nonexistent,no
79,retired,married,basic.4y,no,no,yes,cellular,149.0,1,999.0,0,nonexistent,yes
46,admin.,married,high.school,unknown,unknown,unknown,telephone,148.0,2,999.0,0,nonexistent,no
50,admin.,married,university.degree,no,yes,no,cellular,1149.0,5,999.0,0,nonexistent,yes
20,student,single,basic.4y,no,yes,no,cellular,209.0,1,999.0,0,nonexistent,no
39,blue-collar,married,basic.9y,no,no,no,telephone,494.0,3,999.0,0,nonexistent,no
54,technician,married,basic.9y,no,no,no,cellular,293.0,3,7.0,2,failure,yes
56,admin.,married,unknown,no,yes,no,cellular,157.0,4,999.0,0,nonexistent,no
59,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,416.0,4,999.0,0,nonexistent,no
43,services,married,high.school,no,yes,no,telephone,241.0,2,999.0,0,nonexistent,no
35,admin.,single,university.degree,no,yes,no,cellular,673.0,8,999.0,0,nonexistent,no
33,services,married,basic.9y,no,yes,no,cellular,169.0,2,999.0,0,nonexistent,no
38,technician,married,professional.course,no,yes,no,cellular,848.0,1,999.0,0,nonexistent,yes
57,technician,married,university.degree,no,no,no,telephone,50.0,2,999.0,0,nonexistent,no
46,services,married,high.school,no,yes,no,telephone,64.0,1,999.0,0,nonexistent,no
39,admin.,married,high.school,no,yes,no,cellular,149.0,2,999.0,0,nonexistent,no
999,blue-collar,married,basic.6y,no,yes,no,telephone,1980.0,2,999.0,0,nonexistent,yes
43,admin.,married,high.school,no,yes,no,cellular,118.0,1,999.0,0,nonexistent,no
31,entrepreneur,,basic.6y,no,yes,yes,cellular,782.0,1,999.0,0,nonexistent,yes
52,blue-collar,married,basic.9y,unknown,yes,no,telephone,317.0,1,999.0,0,nonexistent,no
32,technician,married,high.school,no,no,no,cellular,56.0,1,999.0,0,nonexistent,no
35,technician,divorced,university.degree,no,yes,no,cellular,507.0,1,999.0,0,nonexistent,no
73,retired,divorced,basic.4y,unknown,yes,no,telephone,195.0,1,999.0,0,nonexistent,no
27,technician,single,university.degree,no,yes,no,cellular,305.0,3,10.0,1,success,yes
32,admin.,married,university.degree,unknown,no,no,cellular,298.0,1,,0,nonexistent,no
53,blue-collar,married,unknown,no,no,yes,cellular,821.0,1,999.0,0,nonexistent,no
37,services,single,high.school,no,no,no,cellular,108.0,1,999.0,0,nonexistent,no
45,admin.,married,university.degree,no,no,yes,cellular,106.0,1,999.0,1,failure,no
